# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  GAIA-DR3-NEW
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -1.300   Z = 0.0007870   Y = 0.24801591   Age (Myr) = 1000.000
#===============================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP    G_RVS
#===============================================================
   1.0487108704   1.0484762911   0.37808  3.86511    3.8217   3.9592   3.5701   3.4195
   1.0541320754   1.0538922832   0.38933  3.86712    3.7940   3.9287   3.5471   3.3986
   1.0595532804   1.0593082069   0.40054  3.86914    3.7664   3.8983   3.5242   3.3779
   1.0649744854   1.0647242234   0.41172  3.87115    3.7389   3.8680   3.5014   3.3572
   1.0703956903   1.0701401523   0.42287  3.87316    3.7115   3.8378   3.4787   3.3367
   1.0758168953   1.0755558723   0.43398  3.87517    3.6842   3.8077   3.4561   3.3163
   1.0812381003   1.0809713364   0.44506  3.87718    3.6571   3.7778   3.4337   3.2962
   1.0866593053   1.0863863967   0.45612  3.87920    3.6301   3.7481   3.4115   3.2762
   1.0920805102   1.0918016635   0.46714  3.88121    3.6032   3.7184   3.3893   3.2564
   1.0975017152   1.0972170158   0.47814  3.88323    3.5764   3.6887   3.3672   3.2366
   1.1029229202   1.1026325484   0.48898  3.88544    3.5500   3.6593   3.3461   3.2181
   1.1083441252   1.1080481926   0.49970  3.88783    3.5241   3.6302   3.3260   3.2006
   1.1137653301   1.1134635012   0.51038  3.89022    3.4984   3.6013   3.3061   3.1833
   1.1191865351   1.1188784492   0.52104  3.89259    3.4729   3.5727   3.2863   3.1661
   1.1246077401   1.1242937066   0.53167  3.89496    3.4477   3.5442   3.2667   3.1492
   1.1300289451   1.1297090805   0.54227  3.89732    3.4225   3.5158   3.2471   3.1324
   1.1354501500   1.1351241891   0.55285  3.89968    3.3972   3.4873   3.2275   3.1156
   1.1408713550   1.1405388828   0.56341  3.90203    3.3720   3.4590   3.2081   3.0989
   1.1462925600   1.1459534705   0.57396  3.90437    3.3473   3.4312   3.1891   3.0826
   1.1517137650   1.1513685358   0.58449  3.90672    3.3230   3.4039   3.1705   3.0667
   1.1571349699   1.1567833361   0.59495  3.90905    3.2988   3.3767   3.1521   3.0509
   1.1625561749   1.1621978401   0.60540  3.91136    3.2747   3.3494   3.1336   3.0349
   1.1679773799   1.1676119715   0.61584  3.91367    3.2506   3.3222   3.1152   3.0192
   1.1733985848   1.1730260254   0.62627  3.91598    3.2269   3.2955   3.0971   3.0037
   1.1788197898   1.1784404413   0.63667  3.91828    3.2037   3.2694   3.0795   2.9886
   1.1842409948   1.1838544946   0.64705  3.92057    3.1810   3.2438   3.0623   2.9738
   1.1896621998   1.1892681980   0.65748  3.92290    3.1584   3.2182   3.0454   2.9591
   1.1950834047   1.1946819607   0.66783  3.92521    3.1358   3.1926   3.0284   2.9445
   1.2005046097   1.2000956515   0.67806  3.92744    3.1133   3.1672   3.0113   2.9299
   1.2059258147   1.2055088326   0.68814  3.92958    3.0918   3.1430   2.9948   2.9156
   1.2113470197   1.2109219605   0.69818  3.93172    3.0714   3.1202   2.9793   2.9019
   1.2167682246   1.2163350330   0.70818  3.93385    3.0517   3.0982   2.9643   2.8886
   1.2221894296   1.2217480619   0.71815  3.93597    3.0320   3.0760   2.9493   2.8753
   1.2276106346   1.2271610475   0.72808  3.93808    3.0123   3.0537   2.9342   2.8620
   1.2330318396   1.2325739832   0.73797  3.94018    2.9927   3.0316   2.9192   2.8488
   1.2384530445   1.2379868733   0.74784  3.94228    2.9734   3.0101   2.9044   2.8356
   1.2438742495   1.2433997236   0.75766  3.94436    2.9546   2.9891   2.8897   2.8226
   1.2492954545   1.2488125344   0.76745  3.94643    2.9360   2.9686   2.8752   2.8096
   1.2547166595   1.2542253799   0.77720  3.94850    2.9177   2.9483   2.8608   2.7967
   1.2601378644   1.2596382202   0.78692  3.95055    2.8993   2.9279   2.8465   2.7839
   1.2655590694   1.2650510329   0.79660  3.95260    2.8811   2.9075   2.8323   2.7712
   1.2709802744   1.2704638183   0.80625  3.95464    2.8632   2.8877   2.8182   2.7586
   1.2764014794   1.2758765232   0.81586  3.95667    2.8457   2.8684   2.8041   2.7459
