# Isochrone from from BaSTI-IAC database
# Alpha-enhanced=+0.4 models & transformations  -  GAIA-DR3-NEW
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -2.199   Z = 0.0000996   Y = 0.24711700   Age (Myr) = 13000.000
#===============================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP    G_RVS
#===============================================================
   0.4005443170   0.4005443170  -1.41325  3.63353    8.4850   9.1083   7.7265   7.3808
   0.4023122248   0.4023122248  -1.40709  3.63409    8.4680   9.0894   7.7108   7.3656
   0.4040801325   0.4040801325  -1.40096  3.63464    8.4510   9.0706   7.6952   7.3505
   0.4058480403   0.4058480403  -1.39484  3.63519    8.4341   9.0518   7.6796   7.3353
   0.4076159480   0.4076159480  -1.38873  3.63574    8.4172   9.0332   7.6640   7.3203
   0.4093838558   0.4093838558  -1.38265  3.63629    8.4004   9.0145   7.6485   7.3053
   0.4111517635   0.4111517635  -1.37658  3.63684    8.3836   8.9959   7.6331   7.2903
   0.4129196713   0.4129196713  -1.37053  3.63739    8.3669   8.9774   7.6177   7.2754
   0.4146875790   0.4146875790  -1.36449  3.63793    8.3502   8.9589   7.6023   7.2605
   0.4164554868   0.4164554868  -1.35847  3.63848    8.3335   8.9405   7.5869   7.2456
   0.4182233945   0.4182233945  -1.35246  3.63903    8.3169   8.9220   7.5716   7.2308
   0.4199913023   0.4199913023  -1.34648  3.63957    8.3003   8.9037   7.5564   7.2161
   0.4217592100   0.4217592100  -1.34050  3.64012    8.2838   8.8853   7.5411   7.2013
   0.4235271177   0.4235271177  -1.33454  3.64066    8.2673   8.8670   7.5259   7.1866
   0.4252950255   0.4252950255  -1.32859  3.64120    8.2508   8.8488   7.5108   7.1720
   0.4270629332   0.4270629332  -1.32266  3.64174    8.2343   8.8305   7.4956   7.1573
   0.4288308410   0.4288308410  -1.31675  3.64228    8.2179   8.8123   7.4805   7.1427
   0.4305987487   0.4305987487  -1.31084  3.64282    8.2015   8.7941   7.4654   7.1281
   0.4323666565   0.4323666565  -1.30495  3.64336    8.1851   8.7759   7.4504   7.1136
   0.4341345642   0.4341345642  -1.29908  3.64390    8.1687   8.7577   7.4353   7.0990
   0.4359024720   0.4359024720  -1.29321  3.64444    8.1524   8.7395   7.4203   7.0845
   0.4376703797   0.4376703797  -1.28736  3.64498    8.1360   8.7213   7.4053   7.0701
   0.4394382875   0.4394382875  -1.28152  3.64551    8.1197   8.7032   7.3904   7.0556
   0.4412061952   0.4412061952  -1.27570  3.64605    8.1035   8.6851   7.3755   7.0412
   0.4429741030   0.4429741030  -1.26988  3.64659    8.0872   8.6670   7.3606   7.0268
   0.4447420107   0.4447420107  -1.26408  3.64712    8.0710   8.6489   7.3457   7.0125
   0.4465099185   0.4465099185  -1.25829  3.64766    8.0549   8.6309   7.3309   6.9982
   0.4482778262   0.4482778262  -1.25251  3.64819    8.0387   8.6129   7.3161   6.9839
   0.4500457340   0.4500457340  -1.24671  3.64874    8.0225   8.5949   7.3012   6.9695
   0.4518136417   0.4518136417  -1.23966  3.64954    8.0024   8.5720   7.2831   6.9522
   0.4535815494   0.4535815494  -1.23262  3.65035    7.9823   8.5492   7.2650   6.9349
   0.4553494572   0.4553494572  -1.22559  3.65115    7.9624   8.5266   7.2471   6.9177
   0.4571173649   0.4571173649  -1.21858  3.65196    7.9425   8.5042   7.2292   6.9005
   0.4588852727   0.4588852727  -1.21158  3.65276    7.9228   8.4819   7.2114   6.8835
   0.4606531804   0.4606531804  -1.20460  3.65357    7.9032   8.4597   7.1937   6.8665
   0.4624210882   0.4624210882  -1.19763  3.65437    7.8837   8.4378   7.1761   6.8496
   0.4641889959   0.4641889959  -1.19067  3.65517    7.8643   8.4161   7.1586   6.8328
