# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  GAIA-DR3
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -0.001   Z = 0.0149205   Y = 0.26948852   Age (Myr) = 5000.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP    G_RVS
#========================================================================================================================================================================================================
   0.6840229900   0.6839592352  -0.85188  3.64265    7.1105   7.7480   6.3480   6.0308
   0.6871130588   0.6870453613  -0.84224  3.64410    7.0796   7.7113   6.3213   6.0064
   0.6902031275   0.6901312096  -0.83263  3.64555    7.0487   7.6745   6.2947   5.9821
   0.6932931962   0.6932170618  -0.82305  3.64699    7.0178   7.6378   6.2681   5.9578
   0.6963832650   0.6963028099  -0.81349  3.64842    6.9871   7.6011   6.2416   5.9336
   0.6994733337   0.6993881586  -0.80395  3.64985    6.9565   7.5648   6.2152   5.9095
   0.7025634024   0.7024758462  -0.79441  3.65138    6.9256   7.5280   6.1887   5.8853
   0.7056534711   0.7055641730  -0.78489  3.65293    6.8951   7.4917   6.1625   5.8612
   0.7087435399   0.7086525221  -0.77541  3.65446    6.8650   7.4561   6.1366   5.8372
   0.7118336086   0.7117406550  -0.76595  3.65600    6.8353   7.4214   6.1109   5.8132
   0.7149236773   0.7148287871  -0.75652  3.65753    6.8060   7.3871   6.0855   5.7893
   0.7180137461   0.7179169757  -0.74711  3.65906    6.7769   7.3533   6.0602   5.7655
   0.7211038148   0.7210052219  -0.73774  3.66058    6.7480   7.3197   6.0351   5.7417
   0.7241938835   0.7240933998  -0.72839  3.66210    6.7191   7.2861   6.0100   5.7180
   0.7272839523   0.7271813141  -0.71907  3.66361    6.6901   7.2524   5.9849   5.6943
   0.7303740210   0.7302693588  -0.70978  3.66512    6.6611   7.2185   5.9598   5.6707
   0.7334640897   0.7333576054  -0.70051  3.66662    6.6321   7.1845   5.9348   5.6471
   0.7365541585   0.7364457089  -0.69127  3.66812    6.6031   7.1505   5.9097   5.6236
   0.7396442272   0.7395337214  -0.68205  3.66962    6.5742   7.1167   5.8848   5.6003
   0.7427342959   0.7426215843  -0.67286  3.67111    6.5454   7.0830   5.8600   5.5770
   0.7458243646   0.7457093177  -0.66369  3.67260    6.5169   7.0497   5.8353   5.5538
   0.7489144334   0.7487971700  -0.65455  3.67408    6.4886   7.0167   5.8108   5.5308
   0.7520045021   0.7518849796  -0.64550  3.67557    6.4606   6.9842   5.7866   5.5081
   0.7550945708   0.7549725936  -0.63653  3.67706    6.4331   6.9521   5.7628   5.4857
   0.7581846396   0.7580602445  -0.62758  3.67854    6.4057   6.9205   5.7391   5.4634
   0.7612747083   0.7611478874  -0.61866  3.68002    6.3787   6.8892   5.7156   5.4413
   0.7643647770   0.7642355002  -0.60978  3.68149    6.3519   6.8583   5.6923   5.4194
   0.7674548458   0.7673230620  -0.60092  3.68295    6.3253   6.8277   5.6692   5.3976
   0.7705449145   0.7704104495  -0.59209  3.68441    6.2989   6.7974   5.6462   5.3759
   0.7736349832   0.7734978929  -0.58329  3.68586    6.2727   6.7672   5.6233   5.3543
   0.7767250519   0.7765853658  -0.57452  3.68731    6.2465   6.7372   5.6006   5.3328
   0.7798151207   0.7796728350  -0.56578  3.68875    6.2204   6.7072   5.5778   5.3114
   0.7829051894   0.7827602398  -0.55706  3.69019    6.1943   6.6771   5.5551   5.2900
   0.7859952581   0.7858475131  -0.54837  3.69162    6.1681   6.6469   5.5324   5.2685
   0.7890853269   0.7889348374  -0.53971  3.69305    6.1420   6.6167   5.5097   5.2472
   0.7921753956   0.7920222263  -0.53107  3.69447    6.1159   6.5867   5.4871   5.2259
   0.7952654643   0.7951096120  -0.52246  3.69588    6.0900   6.5568   5.4646   5.2047
   0.7983555331   0.7981968333  -0.51387  3.69729    6.0644   6.5274   5.4424   5.1837
   0.8014456018   0.8012839731  -0.50514  3.69865    6.0388   6.4982   5.4199   5.1624
   0.8045356705   0.8043710168  -0.49622  3.69993    6.0132   6.4694   5.3972   5.1409
   0.8076257393   0.8074580035  -0.48732  3.70121    5.9879   6.4410   5.3748   5.1195
   0.8107158080   0.8105449103  -0.47843  3.70249    5.9628   6.4130   5.3525   5.0983
   0.8138058767   0.8136317617  -0.46955  3.70376    5.9380   6.3852   5.3304   5.0773
   0.8168959454   0.8167185813  -0.46069  3.70503    5.9132   6.3576   5.3083   5.0563
   0.8199860142   0.8198053492  -0.45184  3.70629    5.8885   6.3300   5.2863   5.0353
   0.8230760829   0.8228920667  -0.44301  3.70755    5.8638   6.3025   5.2643   5.0144
   0.8261661516   0.8259787328  -0.43418  3.70880    5.8390   6.2748   5.2423   4.9934
   0.8292562204   0.8290653455  -0.42537  3.71006    5.8142   6.2470   5.2202   4.9724
   0.8323462891   0.8321518960  -0.41656  3.71130    5.7894   6.2193   5.1981   4.9514
   0.8354363578   0.8352383903  -0.40777  3.71254    5.7646   6.1915   5.1761   4.9304
   0.8385264266   0.8383248296  -0.39899  3.71378    5.7399   6.1638   5.1541   4.9095
   0.8416164953   0.8414110874  -0.39022  3.71501    5.7152   6.1361   5.1321   4.8886
   0.8447065640   0.8444972940  -0.38145  3.71624    5.6906   6.1086   5.1102   4.8678
   0.8477966327   0.8475835243  -0.37270  3.71747    5.6662   6.0813   5.0885   4.8471
   0.8508867015   0.8506697030  -0.36395  3.71869    5.6418   6.0541   5.0668   4.8265
   0.8539767702   0.8537558226  -0.35521  3.71991    5.6176   6.0271   5.0452   4.8060
   0.8570668389   0.8568418764  -0.34648  3.72112    5.5935   6.0003   5.0237   4.7855
   0.8601569077   0.8599278667  -0.33775  3.72233    5.5696   5.9736   5.0023   4.7651
   0.8632469764   0.8630137936  -0.32903  3.72353    5.5457   5.9471   4.9810   4.7449
   0.8663370451   0.8660996858  -0.32032  3.72473    5.5219   5.9207   4.9598   4.7247
   0.8694271139   0.8691853691  -0.31161  3.72592    5.4982   5.8944   4.9387   4.7045
   0.8725171826   0.8722709229  -0.30290  3.72712    5.4746   5.8682   4.9176   4.6844
   0.8756072513   0.8753565303  -0.29420  3.72830    5.4510   5.8421   4.8965   4.6643
   0.8786973200   0.8784420717  -0.28550  3.72949    5.4275   5.8161   4.8755   4.6443
   0.8817873888   0.8815275409  -0.27681  3.73067    5.4039   5.7900   4.8544   4.6243
   0.8848774575   0.8846129382  -0.26811  3.73184    5.3803   5.7639   4.8334   4.6042
   0.8879675262   0.8876982088  -0.25942  3.73301    5.3567   5.7377   4.8123   4.5841
   0.8910575950   0.8907831276  -0.25074  3.73418    5.3331   5.7114   4.7911   4.5639
   0.8941476637   0.8938681568  -0.24205  3.73534    5.3094   5.6851   4.7700   4.5438
   0.8972377324   0.8969532286  -0.23336  3.73650    5.2858   5.6589   4.7488   4.5237
   0.9003278012   0.9000381964  -0.22468  3.73764    5.2623   5.6328   4.7278   4.5036
   0.9034178699   0.9031228840  -0.21607  3.73866    5.2392   5.6075   4.7069   4.4836
   0.9065079386   0.9062073373  -0.20747  3.73967    5.2162   5.5823   4.6861   4.4637
   0.9095980074   0.9092913384  -0.19887  3.74069    5.1934   5.5573   4.6655   4.4438
   0.9126880761   0.9123754709  -0.19027  3.74170    5.1707   5.5325   4.6449   4.4241
   0.9157781448   0.9154597374  -0.18167  3.74270    5.1481   5.5078   4.6245   4.4044
   0.9188682135   0.9185439279  -0.17308  3.74370    5.1256   5.4832   4.6041   4.3849
   0.9219582823   0.9216279702  -0.16448  3.74470    5.1032   5.4588   4.5838   4.3653
   0.9250483510   0.9247118804  -0.15589  3.74569    5.0808   5.4344   4.5635   4.3458
   0.9281384197   0.9277955001  -0.14730  3.74668    5.0584   5.4100   4.5432   4.3263
   0.9312284885   0.9308790946  -0.13870  3.74766    5.0360   5.3856   4.5230   4.3068
   0.9343185572   0.9339626400  -0.13011  3.74864    5.0136   5.3612   4.5026   4.2873
   0.9374086259   0.9370461491  -0.12151  3.74961    4.9911   5.3367   4.4823   4.2677
   0.9404986947   0.9401294841  -0.11292  3.75058    4.9687   5.3122   4.4619   4.2481
   0.9435887634   0.9432125529  -0.10432  3.75155    4.9461   5.2877   4.4415   4.2284
   0.9466788321   0.9462957439  -0.09572  3.75251    4.9236   5.2631   4.4211   4.2088
   0.9497689008   0.9493787031  -0.08711  3.75346    4.9011   5.2386   4.4006   4.1891
   0.9528589696   0.9524614779  -0.07851  3.75441    4.8786   5.2141   4.3802   4.1695
   0.9559490383   0.9555440001  -0.06990  3.75536    4.8561   5.1896   4.3598   4.1498
   0.9590391070   0.9586265936  -0.06128  3.75630    4.8336   5.1652   4.3394   4.1302
   0.9621291758   0.9617088346  -0.05266  3.75724    4.8112   5.1408   4.3190   4.1105
   0.9652192445   0.9647909409  -0.04403  3.75817    4.7888   5.1164   4.2986   4.0909
   0.9683093132   0.9678730973  -0.03540  3.75910    4.7664   5.0922   4.2782   4.0713
   0.9713993820   0.9709552284  -0.02677  3.76002    4.7441   5.0679   4.2579   4.0516
   0.9744894507   0.9740369786  -0.01812  3.76094    4.7218   5.0437   4.2375   4.0320
   0.9775795194   0.9771186755  -0.00947  3.76185    4.6995   5.0196   4.2172   4.0124
   0.9806695882   0.9802000771  -0.00081  3.76276    4.6772   4.9955   4.1969   3.9928
