# Isochrone from from BaSTI-IAC database
# Alpha-enhanced=+0.4 models & transformations  -  GAIA-DR3-NEW
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -0.899   Z = 0.0019750   Y = 0.24956900   Age (Myr) = 10500.000
#===============================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP    G_RVS
#===============================================================
   0.4462582279   0.4462582279  -1.38400  3.60411    8.5324   9.2894   7.6860   7.3136
   0.4482713571   0.4482713571  -1.37737  3.60467    8.5142   9.2689   7.6692   7.2976
   0.4502844863   0.4502844863  -1.37057  3.60526    8.4954   9.2478   7.6519   7.2811
   0.4522976156   0.4522976156  -1.36259  3.60610    8.4729   9.2221   7.6316   7.2620
   0.4543107448   0.4543107448  -1.35463  3.60694    8.4506   9.1965   7.6114   7.2429
   0.4563238740   0.4563238740  -1.34670  3.60777    8.4284   9.1710   7.5914   7.2239
   0.4583370033   0.4583370033  -1.33879  3.60861    8.4063   9.1457   7.5714   7.2050
   0.4603501325   0.4603501325  -1.33090  3.60944    8.3842   9.1204   7.5515   7.1861
   0.4623632617   0.4623632617  -1.32304  3.61027    8.3622   9.0952   7.5316   7.1674
   0.4643763910   0.4643763910  -1.31520  3.61110    8.3403   9.0701   7.5118   7.1486
   0.4663895202   0.4663895202  -1.30738  3.61193    8.3185   9.0450   7.4921   7.1300
   0.4684026494   0.4684026494  -1.29959  3.61276    8.2966   9.0199   7.4724   7.1114
   0.4704157786   0.4704157786  -1.29181  3.61359    8.2748   8.9949   7.4527   7.0928
   0.4724289079   0.4724289079  -1.28407  3.61441    8.2531   8.9699   7.4331   7.0743
   0.4744420371   0.4744420371  -1.27634  3.61524    8.2313   8.9448   7.4135   7.0558
   0.4764551663   0.4764551663  -1.26863  3.61606    8.2096   8.9198   7.3940   7.0374
   0.4784682956   0.4784682956  -1.26094  3.61688    8.1880   8.8949   7.3745   7.0190
   0.4804814248   0.4804814248  -1.25327  3.61770    8.1663   8.8699   7.3550   7.0007
   0.4824945540   0.4824945540  -1.24562  3.61852    8.1447   8.8450   7.3355   6.9824
   0.4845076833   0.4845076833  -1.23798  3.61934    8.1232   8.8201   7.3161   6.9641
   0.4865208125   0.4865208125  -1.23036  3.62016    8.1016   8.7953   7.2968   6.9459
   0.4885339417   0.4885339417  -1.22275  3.62098    8.0801   8.7704   7.2774   6.9277
   0.4905470710   0.4905470710  -1.21515  3.62180    8.0587   8.7456   7.2581   6.9096
   0.4925602002   0.4925602002  -1.20757  3.62262    8.0372   8.7208   7.2389   6.8915
   0.4945733294   0.4945733294  -1.20000  3.62344    8.0158   8.6961   7.2197   6.8734
   0.4965864587   0.4965864587  -1.19246  3.62426    7.9945   8.6714   7.2006   6.8555
